"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"231","30/01/2016","31/05/2016","Patrick Bamford","22","Norwich","England",7,"5,00 Mill. €  "," ","Chelsea"
"232","03/07/2015","30/06/2016","Mario Pasalic","20","Monaco","France",16,"4,00 Mill. €  "," ","Chelsea"
"233","31/08/2015","30/06/2016","Nathaniel Chalobah","20","SSC Napoli","Italy",5,"4,00 Mill. €  "," ","Chelsea"
"234","09/01/2015","31/05/2016","Tomas Kalas","21","Middlesbrough","England",26,"3,50 Mill. €  "," ","Chelsea"
"235","25/08/2015","30/06/2016","Marko Marin","26","Trabzonspor","Turkey",24,"3,50 Mill. €  "," ","Chelsea"
"236","31/08/2015","28/04/2016","Lucas Piazón","21","Reading","England",23,"3,00 Mill. €  "," ","Chelsea"
"237","02/09/2015","28/04/2016","Michael Hector","23","Reading","England",30,"3,00 Mill. €  "," ","Chelsea"
"238","22/07/2015","06/01/2016","Wallace Oliveira","21","Carpi","Italy",6,"2,00 Mill. €  "," ","Chelsea"
"239","14/08/2015","31/05/2016","Nathan Aké","20","Watford","England",24,"2,00 Mill. €  "," ","Chelsea"
"240","10/08/2015","30/06/2016","Cristian Cuevas","20","Sint-Truiden","Belgium",22,"1,50 Mill. €  "," ","Chelsea"
"241","07/01/2016","30/06/2017","Wallace Oliveira","21","Grêmio","Brazil",8,"1,50 Mill. €  "," ","Chelsea"
"242","10/07/2015","30/06/2017","Nathan","19","Vitesse","Netherlands",18,"1,25 Mill. €  "," ","Chelsea"
"243","24/07/2015","30/06/2016","Danilo Pantic","18","Vitesse","Netherlands",6,"1,00 Mill. €  "," ","Chelsea"
"244","22/07/2015","30/06/2016","Kenneth Omeruo","21","Kasimpasa","Turkey",25,"1,00 Mill. €  "," ","Chelsea"
"245","31/01/2015","30/06/2016","Stipe Perica","19","Udinese Calcio","Italy",11,"900 Th. €  "," ","Chelsea"
"246","03/08/2015","30/06/2016","Matej Delac","22","FK Sarajevo","Bosnia-Herzegovina",12,"750 Th. €  "," ","Chelsea"
"247","03/08/2015","31/12/2015","Ulises Dávila","24","Vitória Setúbal","Portugal",5,"750 Th. €  "," ","Chelsea"
"248","06/08/2015","30/06/2016","Todd Kane","21","NEC Nijmegen","Netherlands",31,"750 Th. €  "," ","Chelsea"
"249","18/03/2016","12/06/2016","Jamal Blackman","22","Östersund","Sweden",12,"250 Th. €  "," ","Chelsea"
"250","31/08/2016","30/06/2017","Juan Cuadrado","28","Juventus","Italy",30,"25,00 Mill. €  "," ","Chelsea"
"251","10/07/2015","30/06/2017","Andreas Christensen","19","Bor. M'gladbach","Germany",31,"18,00 Mill. €  "," ","Chelsea"
"252","01/01/2017","30/06/2018","Marco van Ginkel","24","PSV Eindhoven","Netherlands",15,"12,00 Mill. €  "," ","Chelsea"
"253","30/08/2016","31/05/2017","Loïc Rémy","29","Crystal Palace","England",5,"9,00 Mill. €  "," ","Chelsea"
"254","02/08/2016","30/06/2017","Abdul Rahman Baba","22","FC Schalke 04","Germany",13,"8,00 Mill. €  "," ","Chelsea"
"255","12/08/2016","30/06/2017","Bertrand Traoré","20","AFC Ajax","Netherlands",24,"8,00 Mill. €  "," ","Chelsea"
"256","27/08/2016","30/06/2017","Mario Pasalic","21","AC Milan","Italy",24,"8,00 Mill. €  "," ","Chelsea"
"257","30/08/2016","31/12/2016","Kenedy","20","Watford","England",1,"8,00 Mill. €  "," ","Chelsea"
"258","01/07/2015","30/06/2017","Lewis Baker","20","Vitesse","Netherlands",33,"5,50 Mill. €  "," ","Chelsea"
"259","01/07/2016","08/01/2017","Nathan Aké","21","Bournemouth","England",10,"5,00 Mill. €  "," ","Chelsea"
"260","30/08/2016","14/01/2017","Patrick Bamford","22","Burnley","England",6,"5,00 Mill. €  "," ","Chelsea"
"261","31/08/2016","30/06/2017","Christian Atsu","24","Newcastle","England",32,"5,00 Mill. €  "," ","Chelsea"
"262","13/07/2016","31/05/2017","Tomas Kalas","23","Fulham","England",36,"4,00 Mill. €  "," ","Chelsea"
"263","14/08/2016","30/06/2017","Michael Hector","24","E. Frankfurt","Germany",22,"3,00 Mill. €  "," ","Chelsea"
"264","31/08/2016","30/06/2018","Matt Miazga","21","Vitesse","Netherlands",23,"3,00 Mill. €  "," ","Chelsea"
"265","31/08/2016","31/05/2018","Lucas Piazón","22","Fulham","England",29,"2,50 Mill. €  "," ","Chelsea"
"266","31/08/2016","30/06/2017","Kenneth Omeruo","22","Alanyaspor","Turkey",26,"2,00 Mill. €  "," ","Chelsea"
"267","07/01/2016","30/06/2017","Wallace Oliveira","21","Grêmio","Brazil",0,"1,50 Mill. €  "," ","Chelsea"
"268","10/07/2015","30/06/2017","Nathan","19","Vitesse","Netherlands",27,"1,25 Mill. €  "," ","Chelsea"
"269","22/07/2016","30/06/2017","Matej Delac","23","Mouscron","Belgium",23,"900 Th. €  "," ","Chelsea"
"270","31/08/2016","30/06/2017","Cristian Cuevas","21","Sint-Truiden","Belgium",18,"900 Th. €  "," ","Chelsea"
"271","12/08/2016","30/06/2017","Danilo Pantic","19","SBV Excelsior","Netherlands",9,"400 Th. €  "," ","Chelsea"
"272","15/08/2016","31/05/2017","Jamal Blackman","22","Wycombe","England",42,"250 Th. €  "," ","Chelsea"
"273","31/01/2018","30/06/2018","Michy Batshuayi","24","Bor. Dortmund","Germany",10,"40,00 Mill. €  "," ","Chelsea"
"274","12/07/2017","31/05/2018","Ruben Loftus-Cheek","21","Crystal Palace","England",24,"15,00 Mill. €  "," ","Chelsea"
"275","21/07/2017","31/05/2018","Kurt Zouma","22","Stoke City","England",34,"15,00 Mill. €  "," ","Chelsea"
"276","01/01/2017","30/06/2018","Marco van Ginkel","24","PSV Eindhoven","Netherlands",28,"12,00 Mill. €  "," ","Chelsea"
"277","04/07/2017","31/05/2018","Tammy Abraham","19","Swansea","England",31,"10,00 Mill. €  "," ","Chelsea"
"278","23/01/2018","31/05/2019","Kenedy","21","Newcastle","England",13,"10,00 Mill. €  "," ","Chelsea"
"279","02/08/2017","30/06/2018","Mario Pasalic","22","Spartak Moscow","Russia",21,"8,00 Mill. €  "," ","Chelsea"
"280","11/08/2017","31/05/2018","Lewis Baker","22","Middlesbrough","England",12,"5,50 Mill. €  "," ","Chelsea"
"281","27/07/2017","31/05/2018","Tomas Kalas","24","Fulham","England",33,"5,00 Mill. €  "," ","Chelsea"
"282","29/01/2018","28/01/2019","Abdul Rahman Baba","23","FC Schalke 04","Germany",1,"5,00 Mill. €  "," ","Chelsea"
"283","29/01/2018","17/05/2018","Charly Musonda Jr.","21","Celtic","Scotland",4,"5,00 Mill. €  "," ","Chelsea"
"284","31/08/2016","30/06/2018","Matt Miazga","21","Vitesse","Netherlands",32,"3,00 Mill. €  "," ","Chelsea"
"285","27/07/2017","31/05/2018","Michael Hector","25","Hull City","England",36,"3,00 Mill. €  "," ","Chelsea"
"286","01/07/2017","30/06/2019","Danilo Pantic","20","Partizan","Serbia",31,"2,75 Mill. €  "," ","Chelsea"
"287","31/08/2016","31/05/2018","Lucas Piazón","22","Fulham","England",22,"2,50 Mill. €  "," ","Chelsea"
"288","25/08/2017","30/06/2018","Kenneth Omeruo","23","Kasimpasa","Turkey",28,"1,75 Mill. €  "," ","Chelsea"
"289","11/07/2017","31/05/2018","Ola Aina","20","Hull City","England",44,"1,50 Mill. €  "," ","Chelsea"
"290","01/07/2017","30/01/2018","Todd Kane","23","FC Groningen","Netherlands",11,"1,25 Mill. €  "," ","Chelsea"
"291","31/08/2017","31/12/2017","Nathan","21","SC Amiens","France",1,"1,25 Mill. €  "," ","Chelsea"
"292","31/01/2018","31/05/2018","Todd Kane","24","Oxford United","England",17,"1,25 Mill. €  "," ","Chelsea"
"293","18/01/2018","30/06/2018","Nathan","21","Belenenses SAD","Portugal",13,"1,00 Mill. €  "," ","Chelsea"
"294","27/07/2017","31/05/2018","Jamal Blackman","23","Sheffield Utd.","England",31,"250 Th. €  "," ","Chelsea"
"295","03/01/2019","30/06/2019","Christian Pulisic","20","Bor. Dortmund","Germany",13,"50,00 Mill. €  "," ","Chelsea"
"296","28/01/2019","30/06/2020","Álvaro Morata","26","Atlético Madrid","Spain",4,"50,00 Mill. €  "," ","Chelsea"
"297","10/08/2018","30/01/2019","Michy Batshuayi","24","Valencia","Spain",15,"30,00 Mill. €  "," ","Chelsea"
"298","13/08/2018","30/06/2019","Tiemoué Bakayoko","23","AC Milan","Italy",20,"30,00 Mill. €  "," ","Chelsea"
"299","31/01/2019","31/05/2019","Michy Batshuayi","25","Crystal Palace","England",3,"30,00 Mill. €  "," ","Chelsea"
"300","09/08/2018","30/06/2019","Kurt Zouma","23","Everton","England",23,"20,00 Mill. €  "," ","Chelsea"
"301","25/01/2019","30/06/2020","Victor Moses","28","Fenerbahce","Turkey",5,"18,00 Mill. €  "," ","Chelsea"
"302","23/01/2018","31/05/2019","Kenedy","21","Newcastle","England",21,"10,00 Mill. €  "," ","Chelsea"
"303","31/08/2018","31/05/2019","Tammy Abraham","20","Aston Villa","England",28,"10,00 Mill. €  "," ","Chelsea"
"304","25/07/2018","30/06/2019","Mario Pasalic","23","Atalanta","Italy",21,"7,00 Mill. €  "," ","Chelsea"
"305","14/08/2018","30/06/2019","Ola Aina","21","Torino","Italy",22,"6,50 Mill. €  "," ","Chelsea"
"306","01/07/2018","08/01/2019","Lewis Baker","23","Leeds","England",11,"5,50 Mill. €  "," ","Chelsea"
"307","09/01/2019","31/05/2019","Lewis Baker","23","Reading","England",7,"5,50 Mill. €  "," ","Chelsea"
"308","29/01/2018","28/01/2019","Abdul Rahman Baba","23","FC Schalke 04","Germany",2,"5,00 Mill. €  "," ","Chelsea"
"309","29/01/2019","30/06/2019","Abdul Rahman Baba","24","Reims","France",1,"5,00 Mill. €  "," ","Chelsea"
"310","23/08/2018","31/05/2019","Tomas Kalas","25","Bristol City","England",24,"4,00 Mill. €  "," ","Chelsea"
"311","06/08/2018","24/01/2019","Matt Miazga","23","FC Nantes","France",8,"3,00 Mill. €  "," ","Chelsea"
"312","15/08/2018","30/06/2019","Kenneth Omeruo","24","CD Leganés","Spain",18,"3,00 Mill. €  "," ","Chelsea"
"313","31/08/2018","31/05/2019","Michael Hector","26","Sheff Wed","England",24,"3,00 Mill. €  "," ","Chelsea"
"314","31/08/2018","30/06/2019","Charly Musonda Jr.","21","Vitesse","Netherlands",0,"3,00 Mill. €  "," ","Chelsea"
"315","25/01/2019","31/05/2019","Matt Miazga","23","Reading","England",6,"3,00 Mill. €  "," ","Chelsea"
"316","01/07/2017","30/06/2019","Danilo Pantic","20","Partizan","Serbia",19,"2,75 Mill. €  "," ","Chelsea"
"317","31/01/2019","30/06/2019","Lucas Piazón","25","Chievo Verona","Italy",2,"2,50 Mill. €  "," ","Chelsea"
"318","06/07/2018","30/06/2019","Eduardo","35","Vitesse","Netherlands",23,"1,00 Mill. €  "," ","Chelsea"
"319","17/07/2018","31/05/2019","Todd Kane","24","Hull City","England",29,"1,00 Mill. €  "," ","Chelsea"
"320","24/07/2018","30/06/2019","Nathan","22","Atlético-MG","Brazil",0,"900 Th. €  "," ","Chelsea"
"321","16/07/2018","16/11/2018","Jamal Blackman","24","Leeds","England",0,"500 Th. €  "," ","Chelsea"
"322","30/08/2018","31/05/2019","Isaiah Brown","21","Leeds","England",0,"5,00 Mill. €  "," ","Chelsea"
"323","17/07/2018","31/05/2019","Mason Mount","19","Derby","England",26,"4,00 Mill. €  "," ","Chelsea"
"324","06/08/2018","31/05/2019","Fikayo Tomori","20","Derby","England",31,"2,50 Mill. €  "," ","Chelsea"
"325","02/07/2018","30/06/2019","Jake Clarke-Salter","20","Vitesse","Netherlands",20,"2,00 Mill. €  "," ","Chelsea"
"326","30/07/2018","08/01/2019","Kasey Palmer","21","Blackburn","England",14,"1,50 Mill. €  "," ","Chelsea"
"327","09/01/2019","31/05/2019","Kasey Palmer","22","Bristol City","England",5,"1,50 Mill. €  "," ","Chelsea"
"328","27/07/2018","31/05/2019","Victorien Angban","21","FC Metz","France",18,"1,25 Mill. €  "," ","Chelsea"
"329","01/07/2018","31/05/2019","Trevoh Chalobah","18","Ipswich","England",33,"1,00 Mill. €  "," ","Chelsea"
"330","31/08/2018","30/06/2019","Kylian Hazard","23","Cercle Brugge","Belgium",16,"700 Th. €  "," ","Chelsea"
"331","12/07/2018","31/01/2019","Joao Rodríguez","22","CD Tenerife","Spain",13,"500 Th. €  "," ","Chelsea"
"332","09/08/2018","31/05/2019","Jay Dasilva","20","Bristol City","England",16,"500 Th. €  "," ","Chelsea"
"333","21/07/2018","31/12/2018","Charlie Colkett","21","Shrewsbury","England",1,"400 Th. €  "," ","Chelsea"
"334","31/08/2018","30/06/2019","Fankaty Dabo","22","Sparta R.","Netherlands",11,"350 Th. €  "," ","Chelsea"
"335","01/07/2018","31/05/2019","Reece James","18","Wigan","England",33,"250 Th. €  "," ","Chelsea"
"336","30/08/2018","06/01/2019","Ike Ugbo","19","Scunthorpe Utd.","England",15,"250 Th. €  "," ","Chelsea"
"337","10/08/2018","30/06/2019","Josimar Quintero","21","Lleida Esportiu","Spain",11,"100 Th. €  "," ","Chelsea"
"338","01/07/2018","03/01/2019","Ruben Sammut","20","Falkirk FC","Scotland",12,"50 Th. €  "," ","Chelsea"
"339","14/07/2018","31/12/2018","Kyle Scott","20","Telstar","Netherlands",14,"50 Th. €  "," ","Chelsea"
"340","01/07/2018","31/05/2019","Nathan Baxter","19","Yeovil Town","England",22,"-  "," ","Chelsea"
"341","01/07/2018","31/05/2019","Dujon Sterling","18","Coventry","England",26,"-  "," ","Chelsea"
"342","26/07/2018","31/05/2019","Jacob Maddox","19","Cheltenham Town","England",28,"-  "," ","Chelsea"
"343","31/08/2018","31/05/2019","Bradley Collins","21","Burton Albion","England",21,"-  "," ","Chelsea"
"344","01/01/2019","31/05/2019","Jared Thompson","19","Warrenpoint","Northern Ireland",3,"-  "," ","Chelsea"
"345","11/01/2019","31/05/2019","Josh Grant","20","Yeovil Town","England",3,"-  "," ","Chelsea"
"346","25/07/2017","10/01/2018","Isaiah Brown","20","Brighton","England",13,"5,00 Mill. €  "," ","Chelsea"
"347","24/07/2017","30/06/2018","Mason Mount","18","Vitesse","Netherlands",29,"4,00 Mill. €  "," ","Chelsea"
"348","28/08/2017","31/05/2018","Jeremie Boga","20","Birmingham","England",31,"2,50 Mill. €  "," ","Chelsea"
"349","04/07/2017","02/01/2018","Kasey Palmer","20","Huddersfield","England",4,"1,50 Mill. €  "," ","Chelsea"
"350","31/01/2018","31/05/2018","Kasey Palmer","21","Derby","England",15,"1,50 Mill. €  "," ","Chelsea"
"351","28/07/2017","31/05/2018","Victorien Angban","20","Waasl.-Beveren","Belgium",25,"1,00 Mill. €  "," ","Chelsea"
"352","31/08/2017","31/05/2018","Fikayo Tomori","19","Hull City","England",25,"1,00 Mill. €  "," ","Chelsea"
"353","08/01/2018","31/05/2018","Jake Clarke-Salter","20","Sunderland","England",11,"1,00 Mill. €  "," ","Chelsea"
"354","01/07/2017","30/06/2018","Fankaty Dabo","21","Vitesse","Netherlands",26,"600 Th. €  "," ","Chelsea"
"355","06/09/2017","30/06/2018","Joao Rodríguez","21","Tampico Madero","Mexico",9,"500 Th. €  "," ","Chelsea"
"356","06/07/2017","31/01/2018","Charlie Colkett","20","Vitesse","Netherlands",6,"400 Th. €  "," ","Chelsea"
"357","17/07/2017","03/01/2018","Ike Ugbo","18","Barnsley FC","England",16,"250 Th. €  "," ","Chelsea"
"358","21/07/2017","31/05/2018","Jay Dasilva","19","Charlton","England",38,"250 Th. €  "," ","Chelsea"
"359","04/01/2018","31/05/2018","Ike Ugbo","19","MK Dons","England",15,"250 Th. €  "," ","Chelsea"
"360","05/07/2017","31/12/2017","Josimar Quintero","20","Rostov","Russia",0,"200 Th. €  "," ","Chelsea"
"361","17/01/2018","30/06/2018","Josimar Quintero","20","Betis B","Spain",6,"200 Th. €  "," ","Chelsea"
"362","31/08/2017","31/05/2018","Jordan Houghton","21","Doncaster","England",37,"100 Th. €  "," ","Chelsea"
"363","22/02/2018","30/06/2018","Mitchell Beeney","22","Sligo Rovers","Ireland",26,"100 Th. €  "," ","Chelsea"
"364","02/07/2017","31/05/2018","Nathan Baxter","18","Woking FC","England",42,"-  "," ","Chelsea"
"365","07/07/2017","31/05/2018","Bradley Collins","20","Forest Green","England",39,"-  "," ","Chelsea"
"366","28/07/2017","31/05/2018","Jared Thompson","18","Chippenham","England",0,"-  "," ","Chelsea"
"367","31/08/2017","31/05/2018","Charlie Wakefield","19","Stevenage FC","England",0,"-  "," ","Chelsea"
"368","29/01/2016","02/01/2017","Charly Musonda Jr.","19","Real Betis","Spain",8,"5,00 Mill. €  "," ","Chelsea"
"369","05/08/2016","31/05/2017","Tammy Abraham","18","Bristol City","England",41,"5,00 Mill. €  "," ","Chelsea"
"370","06/07/2016","30/06/2017","Jeremie Boga","19","Granada CF","Spain",26,"2,50 Mill. €  "," ","Chelsea"
"371","06/01/2017","31/05/2017","Isaiah Brown","19","Huddersfield","England",15,"2,50 Mill. €  "," ","Chelsea"
"372","22/07/2016","30/06/2017","Victorien Angban","19","Granada CF","Spain",10,"1,00 Mill. €  "," ","Chelsea"
"373","15/08/2016","05/01/2017","Isaiah Brown","19","Rotherham","England",20,"1,00 Mill. €  "," ","Chelsea"
"374","15/07/2016","31/05/2017","Kasey Palmer","19","Huddersfield","England",24,"750 Th. €  "," ","Chelsea"
"375","31/08/2016","06/01/2017","Islam Feruz","20","Mouscron","Belgium",7,"400 Th. €  "," ","Chelsea"
"376","16/01/2017","30/06/2017","Joao Rodríguez","20","Cortuluá","Colombia",0,"300 Th. €  "," ","Chelsea"
"377","06/07/2016","31/12/2016","Joao Rodríguez","20","Indep. Santa Fe","Colombia",0,"250 Th. €  "," ","Chelsea"
"378","31/08/2016","31/05/2017","Jake Clarke-Salter","18","Bristol Rovers","England",12,"250 Th. €  "," ","Chelsea"
"379","01/01/2017","31/05/2017","Jay Dasilva","18","Charlton","England",10,"250 Th. €  "," ","Chelsea"
"380","11/01/2017","31/05/2017","Charlie Colkett","20","Swindon Town","England",19,"250 Th. €  "," ","Chelsea"
"381","11/01/2017","31/05/2017","Islam Feruz","21","Swindon Town","England",4,"250 Th. €  "," ","Chelsea"
"382","11/01/2017","31/05/2017","Fankaty Dabo","21","Swindon Town","England",15,"250 Th. €  "," ","Chelsea"
"383","23/01/2017","31/05/2017","Fikayo Tomori","19","Brighton","England",9,"250 Th. €  "," ","Chelsea"
"384","29/01/2017","30/06/2017","Mukhtar Ali","19","Vitesse","Netherlands",6,"250 Th. €  "," ","Chelsea"
"385","15/03/2016","22/07/2016","Alex Davey","21","Stabæk","Norway",0,"100 Th. €  "," ","Chelsea"
"386","01/07/2016","02/01/2017","Mitchell Beeney","20","Crawley Town","England",1,"100 Th. €  "," ","Chelsea"
"387","20/07/2016","31/05/2017","Alex Kiwomya","20","Crewe Alexandra","England",34,"100 Th. €  "," ","Chelsea"
"388","06/08/2016","31/05/2017","Jordan Houghton","20","Doncaster","England",32,"100 Th. €  "," ","Chelsea"
"389","11/08/2016","03/01/2017","Alex Davey","21","Crawley Town","England",14,"100 Th. €  "," ","Chelsea"
"390","31/08/2016","05/01/2017","Charlie Colkett","19","Bristol Rovers","England",15,"100 Th. €  "," ","Chelsea"
"391","31/08/2016","26/01/2017","Dion Conroy","20","Aldershot Town","England",15,"-  "," ","Chelsea"
"392","02/02/2017","30/06/2017","Miro Muheim","18","FC Zürich","Switzerland",0,"-  "," ","Chelsea"
"393","29/01/2016","02/01/2017","Charly Musonda Jr.","19","Real Betis","Spain",16,"5,00 Mill. €  "," ","Chelsea"
"394","31/08/2015","30/06/2016","Jeremie Boga","18","Stade Rennais","France",27,"1,00 Mill. €  "," ","Chelsea"
"395","04/08/2015","30/06/2016","Dominic Solanke","17","Vitesse","Netherlands",25,"900 Th. €  "," ","Chelsea"
"396","14/07/2015","30/06/2016","Victorien Angban","18","Sint-Truiden","Belgium",19,"800 Th. €  "," ","Chelsea"
"397","10/07/2015","30/06/2016","Isaiah Brown","18","Vitesse","Netherlands",22,"650 Th. €  "," ","Chelsea"
"398","01/09/2015","26/01/2016","Islam Feruz","19","Hibernian FC","Scotland",6,"400 Th. €  "," ","Chelsea"
"399","01/10/2015","31/05/2016","John Swift","20","Brentford","England",27,"250 Th. €  "," ","Chelsea"
"400","03/08/2015","30/06/2016","Joao Rodríguez","19","Sint-Truiden","Belgium",10,"150 Th. €  "," ","Chelsea"
"401","20/07/2015","03/01/2016","Jordan Houghton","19","Gillingham FC","England",11,"100 Th. €  "," ","Chelsea"
"402","08/08/2015","02/01/2016","Alex Davey","20","Peterborough","England",7,"100 Th. €  "," ","Chelsea"
"403","10/03/2016","31/05/2016","Jordan Houghton","20","Plymouth","England",10,"100 Th. €  "," ","Chelsea"
"404","15/03/2016","22/07/2016","Alex Davey","21","Stabæk","Norway",5,"100 Th. €  "," ","Chelsea"
"405","15/01/2016","25/02/2016","Mitchell Beeney","20","Newport County","England",4,"-  "," ","Chelsea"
"406","21/01/2016","21/02/2016","Alex Kiwomya","19","Fleetwood","England",4,"-  "," ","Chelsea"
"407","01/09/2014","31/12/2014","Islam Feruz","18","OFI Crete","Greece",1,"500 Th. €  "," ","Chelsea"
"408","16/01/2015","27/02/2015","Islam Feruz","19","Blackpool","England",2,"500 Th. €  "," ","Chelsea"
"409","01/08/2014","14/11/2014","John Swift","19","Rotherham","England",3,"250 Th. €  "," ","Chelsea"
"410","03/01/2015","10/05/2015","John Swift","19","Swindon Town","England",18,"250 Th. €  "," ","Chelsea"
"411","06/08/2014","08/01/2015","Joao Rodríguez","18","SC Bastia","France",5,"150 Th. €  "," ","Chelsea"
"412","02/02/2015","30/06/2015","Joao Rodríguez","18","Vitória Setúbal","Portugal",0,"150 Th. €  "," ","Chelsea"
"413","26/11/2014","23/04/2015","Alex Davey","20","Scunthorpe Utd.","England",13,"-  "," ","Chelsea"
"414","03/01/2015","18/02/2015","Alex Kiwomya","18","Barnsley FC","England",5,"-  "," ","Chelsea"
"415","11/07/2013","25/08/2013","Billy Clifford","20","Yeovil Town","England",0,"150 Th. €  "," ","Chelsea"
"416","29/01/2014","30/06/2014","Billy Clifford","21","Royal Antwerp","Belgium",4,"150 Th. €  "," ","Chelsea"
"417","04/09/2012","30/06/2014","Jhon Pírez","19","CD Leganés","Spain",17,"-  "," ","Chelsea"
"418","14/01/2013","19/01/2014","Sam Walker","21","Colchester Utd.","England",46,"-  "," ","Chelsea"
"419","01/07/2013","31/05/2014","George Saville","20","Brentford","England",40,"-  "," ","Chelsea"
"420","01/07/2013","01/01/2014","Tom Howard","18","Met Police","England",0,"-  "," ","Chelsea"
"421","16/07/2013","31/10/2013","Danny Pappoe","19","Colchester Utd.","England",2,"-  "," ","Chelsea"
"422","07/03/2014","07/04/2014","Danny Pappoe","20","Kingstonian FC","England",0,"-  "," ","Chelsea"
"423","14/08/2012","02/01/2013","Sam Walker","20","Bristol Rovers","England",11,"-  "," ","Chelsea"
"424","10/08/2012","07/01/2013","Ben Gordon","21","Birmingham","England",1,"-  "," ","Chelsea"
"425","04/09/2012","30/06/2014","Jhon Pírez","19","CD Leganés","Spain",0,"-  "," ","Chelsea"
"426","23/08/2012","01/09/2012","Archange Nkumu","18","Yeovil Town","England",1,"-  "," ","Chelsea"
"427","13/07/2012","26/09/2012","Rohan Ince","19","Yeovil Town","England",2,"-  "," ","Chelsea"
"428","23/10/2012","13/12/2012","Archange Nkumu","18","Colchester Utd.","England",0,"-  "," ","Chelsea"
"429","11/01/2013","31/05/2013","Billy Clifford","20","Colchester Utd.","England",18,"-  "," ","Chelsea"
"430","14/01/2013","19/01/2014","Sam Walker","21","Colchester Utd.","England",19,"-  "," ","Chelsea"
"431","01/10/2012","01/11/2012","James Ashton","19","Charlton","England",0,"-  "," ","Chelsea"
"432","28/02/2013","31/05/2013","George Saville","19","Millwall","England",3,"-  "," ","Chelsea"
"433","01/06/2012","05/07/2012","Jhon Pírez","19","Defensor U19","Uruguay",0,"-  "," ","Chelsea"
"434","17/08/2011","01/09/2011","Ben Gordon","20","Peterborough","England",1,"300 Th. €  "," ","Chelsea"
"435","11/01/2012","13/05/2012","Ben Gordon","20","Kilmarnock FC","Scotland",17,"300 Th. €  "," ","Chelsea"
"436","11/07/2011","23/12/2011","Sam Walker","19","Northampt. Town","England",21,"-  "," ","Chelsea"
"437","19/01/2012","01/05/2012","Sam Walker","20","Yeovil Town","England",20,"-  "," ","Chelsea"
"438","03/03/2012","01/06/2012","Reece Loudon","18","Potters","England",0,"-  "," ","Chelsea"
"439","01/06/2012","05/07/2012","Jhon Pírez","19","Defensor U19","Uruguay",0,"-  "," ","Chelsea"
"440","06/01/2011","31/05/2011","Ben Gordon","19","Scunthorpe Utd.","England",14,"300 Th. €  "," ","Chelsea"
"441","05/08/2010","03/01/2011","Ben Gordon","19","Kilmarnock FC","Scotland",18,"50 Th. €  "," ","Chelsea"
"442","02/08/2010","02/09/2010","Danny Philliskirk","19","Oxford United","England",1,"-  "," ","Chelsea"
"443","15/11/2010","15/12/2010","Adam Coombes","19","Yeovil Town","England",3,"-  "," ","Chelsea"
"444","11/01/2011","30/06/2011","Danny Philliskirk","19","Sheffield Utd.","England",3,"-  "," ","Chelsea"
"445","25/03/2011","01/05/2011","Sam Walker","19","Barnet","England",7,"-  "," ","Chelsea"
"446","02/01/2006","30/06/2010","Emmanuel Sarki","18","KVC Westerlo","Belgium",12,"400 Th. €  "," ","Chelsea"
"447","14/08/2009","31/12/2009","Liam Bridcutt","20","Stockport","England",15,"100 Th. €  "," ","Chelsea"
"448","01/04/2010","01/05/2010","Ben Gordon","19","Tranmere Rovers","England",4,"50 Th. €  "," ","Chelsea"
"449","17/08/2009","31/08/2009","Shaun Cummings","20","West Brom","England",3,"-  "," ","Chelsea"
"450","14/11/2009","01/01/2010","Nana Ofori-Twumasi","19","Dag & Red FC","England",8,"-  "," ","Chelsea"
"451","01/03/2009","30/06/2009","Morten Nielsen","19","Landskrona","Sweden",9,"400 Th. €  "," ","Chelsea"
"452","01/01/2009","30/06/2009","Sergio Tejera","18","RCD Mallorca B ","Spain",0,"250 Th. €  "," ","Chelsea"
"453","01/02/2009","01/03/2009","Fábio Ferreira","19","Oldham Athletic","England",1,"100 Th. €  "," ","Chelsea"
"454","27/11/2008","27/01/2009","Liam Bridcutt","19","Watford","England",6,"50 Th. €  "," ","Chelsea"
"455","04/08/2008","31/05/2009","Shaun Cummings","19","MK Dons","England",32,"-  "," ","Chelsea"
"456","16/11/2007","31/12/2007","Anthony Grant","20","Luton Town","England",4,"100 Th. €  "," ","Chelsea"
"457","01/03/2008","30/06/2008","James Simmonds","20","Dover Athletic","England",0,"50 Th. €  "," ","Chelsea"
"458","08/02/2008","31/05/2008","Liam Bridcutt","18","Yeovil Town","England",9,"-  "," ","Chelsea"
"459","01/07/2007","31/12/2007","Phil Younghusband","19","Esbjerg fB","Denmark",0,"-  "," ","Chelsea"
"460","20/07/2006","31/05/2007","Anthony Grant","19","Wycombe","England",40,"100 Th. €  "," ","Chelsea"
"461","01/01/2007","01/05/2007","James Simmonds","19","Cardiff","England",0,"-  "," ","Chelsea"
"462","02/01/2006","30/06/2010","Emmanuel Sarki","18","KVC Westerlo","Belgium",7,"400 Th. €  "," ","Chelsea"
"463","27/01/2006","31/05/2006","Filipe Morais","20","MK Dons","England",13,"100 Th. €  "," ","Chelsea"
"464","01/02/2006","01/03/2006","Yves Makabu-Makalambay","20","Watford","England",0,"75 Th. €  "," ","Chelsea"
"465","13/01/2006","16/02/2006","Anthony Grant","18","Oldham Athletic","England",2,"50 Th. €  "," ","Chelsea"
